Time,SpineBase_X,SpineBase_Y,SpineBase_Z,SpineBase_State,SpineMid_X,SpineMid_Y,SpineMid_Z,SpineMid_State,Neck_X,Neck_Y,Neck_Z,Neck_State,Head_X,Head_Y,Head_Z,Head_State,ShoulderLeft_X,ShoulderLeft_Y,ShoulderLeft_Z,ShoulderLeft_State,ElbowLeft_X,ElbowLeft_Y,ElbowLeft_Z,ElbowLeft_State,WristLeft_X,WristLeft_Y,WristLeft_Z,WristLeft_State,HandLeft_X,HandLeft_Y,HandLeft_Z,HandLeft_State,ShoulderRight_X,ShoulderRight_Y,ShoulderRight_Z,ShoulderRight_State,ElbowRight_X,ElbowRight_Y,ElbowRight_Z,ElbowRight_State,WristRight_X,WristRight_Y,WristRight_Z,WristRight_State,HandRight_X,HandRight_Y,HandRight_Z,HandRight_State,HipLeft_X,HipLeft_Y,HipLeft_Z,HipLeft_State,KneeLeft_X,KneeLeft_Y,KneeLeft_Z,KneeLeft_State,AnkleLeft_X,AnkleLeft_Y,AnkleLeft_Z,AnkleLeft_State,FootLeft_X,FootLeft_Y,FootLeft_Z,FootLeft_State,HipRight_X,HipRight_Y,HipRight_Z,HipRight_State,KneeRight_X,KneeRight_Y,KneeRight_Z,KneeRight_State,AnkleRight_X,AnkleRight_Y,AnkleRight_Z,AnkleRight_State,FootRight_X,FootRight_Y,FootRight_Z,FootRight_State,SpineShoulder_X,SpineShoulder_Y,SpineShoulder_Z,SpineShoulder_State,HandTipLeft_X,HandTipLeft_Y,HandTipLeft_Z,HandTipLeft_State,ThumbLeft_X,ThumbLeft_Y,ThumbLeft_Z,ThumbLeft_State,HandTipRight_X,HandTipRight_Y,HandTipRight_Z,HandTipRight_State,ThumbRight_X,ThumbRight_Y,ThumbRight_Z,ThumbRight_State,
00_00_05_0600,-0.050412,0.044175,2.291167,2,-0.078165,0.390856,2.309296,2,-0.104658,0.725406,2.315868,2,-0.123442,0.857373,2.376524,2,-0.198149,0.599165,2.410885,1,-0.277458,0.350004,2.286302,2,-0.330648,0.074154,2.272894,2,-0.341896,0.021666,2.268161,2,0.023838,0.550469,2.199529,2,0.166324,0.326005,2.189399,2,0.051123,0.152901,2.162391,1,0.005804,0.089267,2.139752,1,-0.101725,0.047189,2.249992,2,-0.100457,-0.395862,2.235806,2,-0.103993,-0.730288,2.210384,2,-0.172564,-0.772830,2.104823,2,0.002414,0.039797,2.262054,2,0.052465,-0.389346,2.336079,2,0.053748,-0.672169,2.219089,2,0.031455,-0.701285,2.099858,2,-0.098212,0.643410,2.316255,2,-0.368244,-0.052499,2.287243,2,-0.298310,0.017994,2.255409,2,-0.048603,0.021473,2.116356,2,-0.053011,0.142179,2.101600,2,
00_00_05_0633,-0.057613,0.048690,2.316701,2,-0.081482,0.394262,2.335766,2,-0.104233,0.727924,2.343888,2,-0.124135,0.859707,2.403482,2,-0.197708,0.601731,2.438887,1,-0.280275,0.345034,2.335757,2,-0.335118,0.070198,2.341826,2,-0.347831,0.015403,2.346626,2,0.025169,0.553722,2.234647,2,0.159991,0.329685,2.216015,2,0.044852,0.156614,2.188998,1,-0.000741,0.090916,2.169002,1,-0.109100,0.051876,2.279226,2,-0.094266,-0.389249,2.262689,2,-0.104952,-0.731305,2.210359,2,-0.172016,-0.773456,2.103133,2,-0.004364,0.044015,2.284121,2,0.067797,-0.382342,2.404948,2,0.037702,-0.702279,2.329705,2,0.105443,-0.759381,2.279397,2,-0.098719,0.646127,2.343837,2,-0.372026,-0.056446,2.383970,2,-0.304039,0.004520,2.336657,2,-0.055862,0.023461,2.143091,2,-0.060032,0.145384,2.133471,2,
00_00_05_0667,-0.058584,0.046627,2.340825,2,-0.082136,0.391601,2.364661,2,-0.104553,0.724783,2.377049,2,-0.119904,0.857422,2.431356,2,-0.198007,0.598658,2.472017,1,-0.284752,0.341474,2.374750,2,-0.334388,0.069822,2.413436,2,-0.349268,0.014826,2.427195,2,0.021701,0.550772,2.255711,2,0.153782,0.330179,2.238166,2,0.038698,0.157145,2.211138,1,-0.006599,0.088987,2.197204,1,-0.109303,0.050098,2.302056,2,-0.079092,-0.387036,2.297746,2,-0.104946,-0.731320,2.210037,2,-0.174713,-0.773334,2.105288,2,-0.006134,0.041755,2.309235,2,0.061580,-0.371849,2.460613,2,0.036755,-0.692025,2.425552,2,0.071930,-0.768433,2.421184,2,-0.099111,0.643082,2.375997,2,-0.369015,-0.055791,2.469783,2,-0.305219,-0.010785,2.425182,2,-0.063174,0.023654,2.169631,2,-0.065819,0.146523,2.164955,2,
00_00_05_0700,-0.061201,0.047677,2.366403,2,-0.083450,0.389977,2.388330,2,-0.104753,0.720869,2.399077,2,-0.115734,0.852980,2.460230,2,-0.198193,0.594793,2.494021,1,-0.289800,0.335352,2.410192,2,-0.335149,0.073306,2.487595,2,-0.351162,0.019916,2.505948,2,0.028023,0.543410,2.286611,2,0.149022,0.320807,2.268493,2,0.033986,0.147862,2.241438,1,-0.007793,0.078101,2.227585,1,-0.110707,0.050167,2.331723,2,-0.125797,-0.383619,2.257873,2,-0.104910,-0.731580,2.210052,2,-0.171912,-0.773473,2.102585,2,-0.009717,0.043637,2.331201,2,0.051114,-0.367825,2.489076,2,0.025217,-0.709972,2.523245,2,-0.043659,-0.753342,2.415290,2,-0.099573,0.639707,2.398402,2,-0.356563,-0.044339,2.547657,2,-0.305647,0.027680,2.479100,2,-0.066408,0.009938,2.199140,2,-0.066526,0.137497,2.194238,2,
00_00_05_0733,-0.061134,0.033712,2.388887,2,-0.080975,0.379049,2.417319,2,-0.099397,0.713382,2.435820,2,-0.117748,0.845328,2.483856,2,-0.223018,0.535843,2.340944,2,-0.316384,0.279165,2.400381,2,-0.345350,0.065461,2.536176,2,-0.352404,0.022463,2.576102,2,0.016265,0.537846,2.316249,2,0.146542,0.317202,2.290649,2,0.031536,0.144304,2.263580,1,-0.014026,0.077836,2.259702,1,-0.125146,0.033248,2.354929,2,-0.127244,-0.382274,2.263087,2,-0.105180,-0.729435,2.211427,2,-0.112429,-0.768570,2.076308,2,0.004930,0.030190,2.357507,2,0.046900,-0.379658,2.522403,2,0.033321,-0.699794,2.611247,2,0.024102,-0.740784,2.475541,2,-0.094982,0.631286,2.433107,2,-0.351086,-0.026651,2.612745,2,-0.312164,0.029844,2.539615,2,-0.073479,0.010094,2.232067,2,-0.074077,0.138431,2.228273,2,
00_00_05_0767,-0.061409,0.022319,2.429295,2,-0.080028,0.372051,2.455414,2,-0.097839,0.710236,2.469231,2,-0.098121,0.841511,2.534081,2,-0.219008,0.535117,2.360889,2,-0.313036,0.282873,2.432642,2,-0.342374,0.066009,2.594714,2,-0.353896,0.056596,2.600673,2,0.028055,0.527611,2.346342,2,0.144634,0.310768,2.326670,2,0.029664,0.137948,2.299580,1,-0.016224,0.074986,2.294303,1,-0.128199,0.024643,2.395754,2,-0.133115,-0.378461,2.282165,2,-0.105768,-0.725205,2.213482,2,-0.107686,-0.764345,2.077995,2,0.006930,0.020371,2.388831,2,0.039369,-0.389284,2.555203,2,0.029047,-0.699604,2.671845,2,0.025213,-0.740724,2.535741,2,-0.093512,0.627255,2.467881,2,-0.371954,-0.003099,2.645401,2,-0.318446,0.047210,2.588667,2,-0.074521,0.010232,2.263853,2,-0.072267,0.133114,2.262481,2,
00_00_05_0800,-0.062671,0.010055,2.465840,2,-0.075662,0.362164,2.487259,2,-0.088344,0.702432,2.498424,2,-0.102196,0.833634,2.532717,2,-0.208380,0.529747,2.398891,2,-0.310731,0.279332,2.465967,2,-0.339554,0.063699,2.629538,2,-0.354057,0.031830,2.667670,2,0.030916,0.515203,2.374534,2,0.142507,0.301145,2.353330,2,-0.020062,0.173381,2.364097,1,-0.019150,0.154868,2.336271,1,-0.129787,0.015140,2.432214,2,-0.136302,-0.376625,2.314676,2,-0.106956,-0.720870,2.218867,2,-0.113070,-0.760400,2.083735,2,0.006156,0.003362,2.432248,2,0.035389,-0.410687,2.589574,2,0.022598,-0.690714,2.686219,2,0.014634,-0.732288,2.550456,2,-0.085281,0.618935,2.497595,2,-0.361315,-0.014754,2.699496,2,-0.325298,-0.016313,2.654000,2,-0.071940,0.089848,2.310422,2,-0.078138,0.207455,2.301179,2,
00_00_05_0833,-0.062837,0.004895,2.504172,2,-0.073687,0.355790,2.523063,2,-0.084254,0.695885,2.529544,2,-0.076986,0.822618,2.609724,2,-0.200875,0.527168,2.428587,2,-0.303189,0.281371,2.507774,2,-0.343420,0.059535,2.661088,2,-0.355533,0.028422,2.697929,2,0.024765,0.514692,2.411887,2,0.145365,0.295881,2.389017,2,-0.019747,0.169595,2.374254,1,-0.019554,0.152650,2.373565,1,-0.129862,0.010290,2.469581,2,-0.139308,-0.381076,2.355181,2,-0.110838,-0.709486,2.229515,2,-0.114091,-0.749269,2.094177,2,0.005963,-0.000484,2.466109,2,0.030378,-0.420939,2.610251,2,0.002741,-0.699374,2.708085,2,-0.002169,-0.740969,2.572186,2,-0.081673,0.612347,2.530032,2,-0.363689,-0.017820,2.729033,2,-0.323080,-0.006769,2.675334,2,-0.079049,0.086944,2.344177,2,-0.077235,0.210026,2.339048,2,
00_00_05_0867,-0.060653,0.004270,2.535290,2,-0.067001,0.354629,2.560309,2,-0.071846,0.694076,2.575139,2,-0.069741,0.825438,2.611787,2,-0.190409,0.523846,2.464485,2,-0.299495,0.275045,2.527098,2,-0.346727,0.054490,2.680113,2,-0.355339,0.020729,2.716726,2,0.037333,0.512691,2.450286,2,0.150711,0.289783,2.424242,2,0.016660,0.144366,2.476422,1,0.000478,0.109524,2.412532,1,-0.128655,0.008787,2.499823,2,-0.150013,-0.376586,2.385280,2,-0.114171,-0.694456,2.245343,2,-0.116026,-0.734127,2.109688,2,0.009245,-0.000299,2.501967,2,0.027682,-0.423485,2.640471,2,-0.001135,-0.707984,2.721464,2,-0.004640,-0.749142,2.585343,2,-0.070818,0.610699,2.573389,2,-0.366067,-0.031840,2.751746,2,-0.329508,-0.010309,2.708000,2,-0.012151,0.070521,2.396367,2,-0.051036,0.145173,2.379207,2,
00_00_05_0900,-0.062668,0.009531,2.579450,2,-0.062131,0.359289,2.595320,2,-0.062650,0.698337,2.600804,2,-0.058527,0.827381,2.671799,2,-0.186999,0.531650,2.498721,2,-0.291030,0.280706,2.561462,2,-0.348334,0.045488,2.689451,2,-0.356197,0.014033,2.718773,2,0.068463,0.505095,2.489842,2,0.153804,0.287524,2.469047,2,0.011347,0.142451,2.500530,1,0.003826,0.117854,2.446088,1,-0.130863,0.014654,2.542318,2,-0.143746,-0.371799,2.463073,2,-0.121476,-0.688705,2.264718,2,-0.119761,-0.728823,2.129101,2,0.007317,0.003982,2.544933,2,-0.027716,-0.394271,2.611583,2,0.000986,-0.703885,2.730388,2,0.000930,-0.745406,2.594331,2,-0.062469,0.615041,2.601363,2,-0.363787,-0.048789,2.759996,2,-0.307847,0.011423,2.689833,2,-0.010527,0.080449,2.428720,2,-0.052514,0.152333,2.410333,2,
00_00_05_0933,-0.065793,0.015218,2.608102,2,-0.059051,0.367212,2.635509,2,-0.050674,0.708566,2.650767,2,-0.054875,0.839588,2.686250,2,-0.182470,0.537624,2.531130,2,-0.288708,0.284043,2.581836,2,-0.347954,0.042365,2.692379,2,-0.353932,0.005324,2.716638,2,0.071251,0.511249,2.518150,2,0.159425,0.293738,2.507690,2,0.018029,0.150895,2.548789,1,0.013787,0.124535,2.481643,1,-0.135524,0.019080,2.579603,2,-0.155477,-0.369616,2.535364,2,-0.138942,-0.662760,2.310249,2,-0.138320,-0.702983,2.174296,2,0.005384,0.010734,2.568015,2,-0.019439,-0.391770,2.649444,2,0.000957,-0.705640,2.734497,2,-0.000412,-0.746735,2.598248,2,-0.052707,0.624875,2.650088,2,-0.364018,-0.057890,2.747745,2,-0.307979,-0.006312,2.686800,2,0.001280,0.083995,2.463565,2,-0.036052,0.160217,2.448217,2,
00_00_05_0967,-0.068998,0.023295,2.645374,2,-0.058271,0.373914,2.664660,2,-0.047917,0.714277,2.673643,2,-0.028397,0.842026,2.742162,2,-0.182100,0.542706,2.564401,2,-0.284044,0.284308,2.602602,2,-0.344967,0.043280,2.690258,2,-0.348825,-0.000939,2.703175,2,0.083674,0.522463,2.565998,2,0.168871,0.306071,2.555456,2,0.026167,0.161630,2.588178,1,0.023943,0.133673,2.518301,1,-0.138226,0.025341,2.608787,2,-0.163603,-0.369692,2.603742,2,-0.153099,-0.677306,2.348294,2,-0.165962,-0.763356,2.325589,2,0.002150,0.020482,2.611126,2,-0.001897,-0.371223,2.695652,2,-0.000543,-0.704057,2.740928,2,0.041750,-0.769775,2.754132,2,-0.050515,0.630496,2.672997,2,-0.365205,-0.065961,2.735741,2,-0.293325,-0.004928,2.662750,2,0.009590,0.096077,2.500301,2,-0.026538,0.168351,2.484655,2,
00_00_06_0000,-0.073332,0.029393,2.673268,2,-0.058224,0.381213,2.698736,2,-0.042506,0.722701,2.712768,2,-0.033882,0.853113,2.747055,2,-0.173080,0.549906,2.598927,2,-0.276981,0.289526,2.622227,2,-0.339939,0.043437,2.680185,2,-0.347442,-0.003116,2.684469,2,0.083661,0.525534,2.585770,2,0.175701,0.309400,2.586840,2,0.011251,0.182885,2.586633,1,0.019166,0.170581,2.545187,1,-0.142902,0.032190,2.639486,2,-0.170995,-0.373284,2.658435,2,-0.157969,-0.710136,2.416786,2,-0.157375,-0.750204,2.280939,2,-0.001882,0.025910,2.637102,2,-0.002118,-0.370859,2.701849,2,-0.000265,-0.704509,2.744343,2,0.042140,-0.771386,2.755530,2,-0.046459,0.638809,2.711648,2,-0.363690,-0.077671,2.713596,2,-0.306007,-0.023055,2.671909,2,-0.015963,0.111269,2.522720,2,-0.044932,0.208230,2.511080,2,
00_00_06_0033,-0.085514,0.033299,2.718960,2,-0.060961,0.382401,2.727066,2,-0.040069,0.722329,2.728491,2,-0.042183,0.848707,2.808755,2,-0.180681,0.548610,2.622283,2,-0.277795,0.284309,2.635746,2,-0.336306,0.041386,2.672093,2,-0.341687,-0.005387,2.672702,2,0.085725,0.534544,2.633861,2,0.185740,0.312122,2.639437,2,0.011671,0.208523,2.582917,1,-0.048463,0.171932,2.561052,1,-0.153769,0.035082,2.683453,2,-0.175026,-0.368423,2.720965,2,-0.158823,-0.709507,2.509496,2,-0.193778,-0.781608,2.514702,2,-0.014989,0.030659,2.683857,2,-0.014975,-0.363915,2.726800,2,-0.000273,-0.704919,2.747031,2,0.043943,-0.772292,2.755530,2,-0.045022,0.638699,2.729704,2,-0.355325,-0.083753,2.705886,2,-0.292844,-0.007922,2.665773,2,-0.117012,0.113877,2.548546,2,-0.090551,0.239497,2.533583,2,
00_00_06_0067,-0.086092,0.036413,2.743372,2,-0.063628,0.389580,2.767410,2,-0.041752,0.732800,2.777766,2,-0.041727,0.863352,2.812056,2,-0.178056,0.553871,2.656775,2,-0.271692,0.286957,2.653608,2,-0.333278,0.038702,2.669994,2,-0.340007,-0.003295,2.670384,2,0.086359,0.535161,2.654057,2,0.195326,0.316641,2.681059,2,0.016790,0.229187,2.610668,1,-0.039332,0.198971,2.595022,1,-0.154918,0.038275,2.710518,2,-0.167773,-0.385432,2.771733,2,-0.159609,-0.724977,2.611104,2,-0.127344,-0.628189,2.548792,2,-0.015091,0.033642,2.706168,2,-0.019036,-0.354579,2.750875,2,0.000107,-0.704367,2.750345,2,0.047105,-0.771105,2.756931,2,-0.047252,0.648511,2.777993,2,-0.352075,-0.077212,2.685076,2,-0.301008,-0.028876,2.673858,2,-0.106428,0.144358,2.583993,2,-0.080087,0.265199,2.566250,2,
00_00_06_0100,-0.087324,0.035120,2.780162,2,-0.064366,0.390693,2.796322,2,-0.041900,0.735848,2.802691,2,-0.045271,0.866266,2.862898,2,-0.180087,0.550386,2.680359,2,-0.272163,0.282744,2.670218,2,-0.331502,0.039483,2.668976,2,-0.340003,-0.002003,2.670251,2,0.090332,0.541020,2.698282,2,0.202044,0.316443,2.728022,2,0.022406,0.243141,2.643938,1,-0.031676,0.217492,2.626466,1,-0.157099,0.036825,2.743568,2,-0.166099,-0.382313,2.836214,2,-0.144233,-0.674819,2.695322,2,-0.127797,-0.702899,2.573143,2,-0.015230,0.032561,2.746502,2,-0.021903,-0.352366,2.775176,2,0.001613,-0.703321,2.750282,2,0.011419,-0.744696,2.614585,2,-0.047495,0.650961,2.802845,2,-0.348117,-0.076533,2.682495,2,-0.296762,-0.007578,2.670389,2,-0.101058,0.169832,2.617589,2,-0.069464,0.282017,2.603118,2,
00_00_06_0133,-0.086163,0.036833,2.804185,2,-0.065852,0.389222,2.823827,2,-0.046024,0.731365,2.831582,2,-0.063408,0.856809,2.909691,2,-0.181130,0.547991,2.709185,2,-0.271648,0.279907,2.686319,2,-0.327019,0.042675,2.670993,2,-0.337625,0.001526,2.675189,2,0.089229,0.543312,2.723918,2,0.205262,0.323433,2.764529,2,0.021542,0.240311,2.704715,1,-0.038046,0.206615,2.661237,1,-0.157133,0.038121,2.768851,2,-0.175833,-0.362082,2.906577,2,-0.133916,-0.683910,2.798891,2,-0.123911,-0.725523,2.662956,2,-0.013052,0.034614,2.769296,2,-0.033935,-0.344969,2.822213,2,-0.002948,-0.700024,2.755529,2,0.005500,-0.741324,2.619633,2,-0.050978,0.647189,2.831882,2,-0.353861,-0.068386,2.678884,2,-0.290894,-0.006109,2.673833,2,-0.107285,0.153646,2.651424,2,-0.080418,0.260038,2.643438,2,
00_00_06_0167,-0.080160,0.039399,2.841427,2,-0.065733,0.389787,2.856375,2,-0.050795,0.730593,2.860944,2,-0.062306,0.858782,2.930018,2,-0.176897,0.544218,2.739167,2,-0.269496,0.277389,2.706431,2,-0.318133,0.052837,2.681187,2,-0.335847,0.004456,2.681525,2,0.090732,0.544465,2.764914,2,0.210813,0.323484,2.812335,2,0.032568,0.250161,2.725099,1,-0.023796,0.222892,2.695863,1,-0.150718,0.040926,2.804588,2,-0.168088,-0.350556,2.973029,2,-0.125149,-0.705822,2.912194,2,-0.111183,-0.747583,2.776705,2,-0.007649,0.036881,2.807964,2,-0.037998,-0.345203,2.842722,2,0.006752,-0.700156,2.758306,2,0.019206,-0.741551,2.622876,2,-0.054554,0.646731,2.861743,2,-0.349018,-0.060408,2.661643,2,-0.291858,0.014142,2.669227,2,-0.094719,0.169221,2.685669,2,-0.063662,0.282400,2.673588,2,
00_00_06_0200,-0.078043,0.037129,2.874143,2,-0.067386,0.387346,2.893051,2,-0.056973,0.728032,2.900037,2,-0.054373,0.852320,2.984320,2,-0.186777,0.525019,2.772870,2,-0.275980,0.257970,2.730797,2,-0.311652,0.054986,2.699182,2,-0.332406,0.007809,2.699182,2,0.060753,0.554717,2.801701,2,0.203292,0.321472,2.856441,2,0.026795,0.250288,2.763605,1,-0.028294,0.228702,2.733583,1,-0.147428,0.034490,2.834856,2,-0.161902,-0.357088,3.014318,2,-0.132566,-0.680850,3.029511,2,-0.117972,-0.722953,2.893864,2,-0.006813,0.039140,2.843878,2,-0.018249,-0.320104,2.858748,2,0.009780,-0.696792,2.761377,2,0.022794,-0.738018,2.625908,2,-0.059578,0.644183,2.900477,2,-0.347629,-0.059517,2.678669,2,-0.305184,-0.010159,2.710706,2,-0.097402,0.177414,2.719320,2,-0.065575,0.293960,2.705000,2,
00_00_06_0233,-0.076813,0.032692,2.907687,2,-0.068823,0.382398,2.924297,2,-0.060682,0.722639,2.929692,2,-0.065210,0.844931,3.018800,2,-0.184475,0.525382,2.795318,2,-0.270241,0.256328,2.764876,2,-0.309121,0.056657,2.715270,2,-0.327690,0.003590,2.718538,2,0.092580,0.544844,2.839528,2,0.210920,0.313455,2.873260,2,0.024702,0.260372,2.788696,1,-0.035036,0.245566,2.765822,1,-0.145498,0.028412,2.871673,2,-0.155331,-0.358953,3.032315,2,-0.126171,-0.663864,3.121396,2,-0.106533,-0.706298,2.986432,2,-0.006232,0.036152,2.873215,2,0.035234,-0.333232,2.824659,2,0.011941,-0.693597,2.762599,2,0.030081,-0.734810,2.627890,2,-0.062741,0.638899,2.930402,2,-0.340091,-0.066487,2.697296,2,-0.296238,-0.008632,2.726857,2,-0.105924,0.200709,2.757687,2,-0.059096,0.309531,2.736625,2,
00_00_06_0267,-0.083621,0.024354,2.952650,2,-0.073996,0.378094,2.969669,2,-0.064314,0.722431,2.975019,2,-0.092141,0.849426,3.025182,2,-0.185582,0.521760,2.838067,2,-0.273443,0.255727,2.785110,2,-0.306088,0.051987,2.756529,2,-0.325090,-0.001933,2.740528,2,0.079669,0.537581,2.858447,2,0.205993,0.310867,2.918625,2,0.017061,0.247398,2.850944,1,-0.042693,0.226879,2.802627,1,-0.152036,0.019223,2.916903,2,-0.143716,-0.375396,3.078499,2,-0.115036,-0.682937,3.197567,2,-0.104071,-0.725602,3.061561,2,-0.013240,0.028865,2.918284,2,0.025904,-0.328288,2.859759,2,0.013348,-0.692229,2.764159,2,0.022947,-0.733721,2.628404,2,-0.066759,0.637651,2.975823,2,-0.333020,-0.068379,2.719404,2,-0.288485,-0.007714,2.757471,2,-0.114504,0.174463,2.792354,2,-0.083663,0.282265,2.780250,2,
00_00_06_0300,-0.078014,0.023401,2.976923,2,-0.072909,0.376556,2.991498,2,-0.067205,0.720436,2.995205,2,-0.100511,0.840620,3.076347,2,-0.186676,0.520682,2.867886,2,-0.277009,0.253998,2.828394,2,-0.303822,0.052234,2.779297,2,-0.319076,-0.008509,2.775652,2,0.047892,0.540170,2.902110,2,0.203082,0.311093,2.941056,2,0.022992,0.255916,2.844203,1,-0.028337,0.241019,2.837622,1,-0.146968,0.016539,2.942993,2,-0.139448,-0.381085,3.099130,2,-0.110672,-0.677498,3.223183,2,-0.092805,-0.720167,3.088004,2,-0.007266,0.029581,2.940684,2,0.025951,-0.333027,2.877596,2,0.014874,-0.692267,2.767036,2,0.031411,-0.733664,2.632130,2,-0.068684,0.635762,2.996324,2,-0.328012,-0.076110,2.752607,2,-0.275201,-0.012799,2.803000,2,-0.098526,0.197621,2.827388,2,-0.066479,0.302449,2.808056,2,
00_00_06_0333,-0.079042,0.023874,3.022972,2,-0.075080,0.374366,3.038916,2,-0.070907,0.715790,3.042607,2,-0.098209,0.837941,3.121748,2,-0.184341,0.528676,2.919643,2,-0.274124,0.263156,2.868626,2,-0.301969,0.044668,2.831175,2,-0.316821,-0.014781,2.817313,2,0.066046,0.532764,2.934254,2,0.196437,0.311503,2.965516,2,0.016029,0.264144,2.864965,1,-0.034443,0.260269,2.874242,1,-0.147836,0.020333,2.990257,2,-0.131760,-0.394160,3.136846,2,-0.105626,-0.675776,3.227021,2,-0.096188,-0.718652,3.090897,1,-0.008404,0.026942,2.985495,2,0.031695,-0.343698,2.904368,2,0.017496,-0.685854,2.775540,2,0.025627,-0.727530,2.639672,2,-0.071995,0.631691,3.043876,2,-0.325612,-0.085501,2.796478,2,-0.285222,-0.027457,2.837100,2,-0.083374,0.262354,2.864759,2,-0.062465,0.325636,2.842474,2,
00_00_06_0367,-0.077101,0.022829,3.060672,2,-0.082427,0.379572,3.079327,2,-0.089062,0.728409,3.088653,2,-0.115973,0.849288,3.172141,2,-0.187597,0.525407,2.944778,2,-0.276779,0.257839,2.913727,2,-0.299703,0.039332,2.871938,2,-0.317213,-0.026458,2.860285,2,0.017930,0.541956,2.966600,2,0.183948,0.317237,2.978869,2,0.002814,0.272269,2.878665,1,-0.057109,0.264294,2.912122,1,-0.146632,0.017561,3.025125,2,-0.129642,-0.391611,3.162113,2,-0.100932,-0.678322,3.241719,2,-0.087359,-0.720853,3.105848,2,-0.005746,0.027720,3.026047,2,0.036912,-0.350588,2.959422,2,0.023411,-0.671032,2.799011,2,0.035661,-0.712589,2.663343,2,-0.087447,0.642448,3.088837,2,-0.322668,-0.094591,2.841933,2,-0.283435,-0.030738,2.880167,2,-0.107023,0.254092,2.907116,2,-0.068878,0.325815,2.883233,2,
00_00_06_0400,-0.079630,0.025180,3.104297,2,-0.091418,0.378452,3.104227,2,-0.100486,0.724686,3.099793,2,-0.102760,0.827877,3.220248,2,-0.195684,0.528942,2.995847,2,-0.276677,0.258870,2.963907,2,-0.302626,0.038597,2.930793,2,-0.316070,-0.029619,2.917275,2,0.011512,0.544771,2.992212,2,0.169249,0.319774,3.004931,2,-0.013277,0.261739,2.915624,1,-0.068921,0.245015,2.951349,1,-0.148829,0.019897,3.075065,2,-0.135948,-0.384072,3.217194,2,-0.095767,-0.693556,3.261896,2,-0.095125,-0.737389,3.125974,2,-0.008543,0.029883,3.063536,2,0.044924,-0.337085,3.027817,2,0.030665,-0.644792,2.842024,2,0.029962,-0.688167,2.706190,2,-0.098153,0.639334,3.102280,2,-0.320587,-0.097615,2.892937,2,-0.289276,-0.039725,2.938500,2,-0.117277,0.235826,2.946805,2,-0.092876,0.305341,2.924167,2,
00_00_06_0433,-0.075540,0.028911,3.132623,2,-0.093347,0.380276,3.143211,2,-0.111068,0.722467,3.139152,2,-0.112124,0.825441,3.259685,2,-0.207429,0.529645,3.025436,2,-0.279268,0.256543,3.009604,2,-0.306765,0.038899,2.985482,2,-0.319596,-0.029602,2.977456,2,0.010667,0.547068,3.022506,2,0.157213,0.325787,3.017915,2,-0.022353,0.264803,2.924259,1,-0.071492,0.248143,2.981423,1,-0.145790,0.023551,3.099288,2,-0.132411,-0.367697,3.234873,2,-0.093513,-0.664923,3.281546,2,-0.092586,-0.708685,3.145364,2,-0.003497,0.033556,3.095807,2,0.049830,-0.329266,3.113781,2,0.041589,-0.618989,2.892895,2,0.041077,-0.662384,2.756779,2,-0.106806,0.638143,3.142711,2,-0.327788,-0.098694,2.964871,2,-0.281829,-0.033370,2.986615,2,-0.109115,0.222416,2.976811,2,-0.080744,0.305740,2.956318,2,
00_00_06_0467,-0.069547,0.031219,3.163188,2,-0.090499,0.383263,3.174692,2,-0.110852,0.726890,3.176948,2,-0.142514,0.839232,3.276527,2,-0.207302,0.532965,3.058787,2,-0.285439,0.261967,3.054542,2,-0.311143,0.025995,3.049937,2,-0.321411,-0.030245,3.047475,2,-0.005605,0.553946,3.055021,2,0.142674,0.330290,3.044117,2,-0.039106,0.271821,2.953668,1,-0.089899,0.256271,3.012900,1,-0.140978,0.027465,3.132553,2,-0.091244,-0.305055,3.244681,2,-0.090237,-0.660754,3.286873,2,-0.090236,-0.704394,3.150598,2,0.003352,0.034384,3.123673,2,0.060558,-0.339820,3.176272,2,0.044435,-0.676166,2.935148,2,0.069017,-0.762398,2.902605,2,-0.105853,0.642142,3.178165,2,-0.328337,-0.103828,3.047775,2,-0.281109,-0.029940,3.059889,2,-0.140246,0.232074,3.009137,2,-0.100037,0.314640,2.988222,2,
00_00_06_0500,-0.062235,0.038919,3.213969,2,-0.092456,0.390200,3.221126,2,-0.120637,0.732638,3.214883,2,-0.145661,0.835305,3.331976,2,-0.212126,0.541725,3.099540,2,-0.290968,0.271661,3.105675,2,-0.321175,0.024285,3.118295,2,-0.331724,-0.019127,3.120924,2,-0.003929,0.559427,3.085264,2,0.135209,0.344022,3.065018,2,-0.036023,0.269494,2.965139,1,-0.081412,0.253872,3.040533,1,-0.130877,0.036723,3.180375,2,-0.090527,-0.330076,3.266965,2,-0.088329,-0.663183,3.291712,2,-0.093273,-0.707464,3.155931,2,0.007733,0.040229,3.177085,2,0.075150,-0.350120,3.240717,2,0.052957,-0.691408,3.007530,2,0.122473,-0.750905,2.969165,2,-0.113895,0.648242,3.218623,2,-0.339222,-0.094905,3.104060,2,-0.293316,-0.036256,3.128200,2,-0.113786,0.248750,3.029804,2,-0.095877,0.295107,3.013667,2,
